#separator:tab
#html:true
#guid column:1
ph[28PYTyg	美しい	うつくしい	美丽的；漂亮的	美[うつく]しい	[sound:95045dbd8128a74d1090592da1e0aaed-f8eadaf78d7bb249cfee09703108724b953e13d5.mp3]	この絵は<b>美しい</b>です。	这幅画很美丽。	この 絵[え]は<b>美[うつく]しい</b>です。	[sound:d3b4338e2674c5411ffaf910d7485ff4-7d46ffb07843514cff88bb5aa3fe79cc8b4a85d0.mp3]		"ウ<span style=""display:inline-block;position:relative;padding-right:0.1em;margin-right:0.1em;""><span style=""display:inline;""><span style=""color: royalblue;"">ツ</span>クシ</span><span style=""border-color:currentColor;display:block;user-select:none;pointer-events:none;position:absolute;top:0.1em;left:0;right:0;height:0;border-top-width:0.1em;border-top-style:solid;right:-0.1em;height:0.4em;border-right-width:0.1em;border-right-style:solid;""></span></span>イ"		684	"<img alt=""絵を見る女性のイラスト「美術館で絵画鑑賞」 | かわいいフリー素材集 ..."" src=""bijutsu_kansyo2.webp"">"		
B%`H/&o-O5	甘い	あまい	甜的，具有甜味的。	甘[あま]い	[sound:甘い_アマイ━_0_NHK-2016.mp3]	このケーキは<b>甘い</b>ですね。	这块蛋糕很甜吧。	このケーキは<b>甘[あま]い</b>ですね。	[sound:JLPT_Tango_N5_0505.mp3]		"ア<span style=""display:inline-block;position:relative;""><span style=""display:inline;"">マイ</span><span style=""border-color:currentColor;display:block;user-select:none;pointer-events:none;position:absolute;top:0.1em;left:0;right:0;height:0;border-top-width:0.1em;border-top-style:solid;""></span></span>"		685	"<img src=""gaman_okashi.webp"">"		
F^^Z]FS)Ip	むしろ	むしろ	（与其说）倒不如；宁可	むしろ	[sound:f9583174f2a234b1259ac41f17e27493.mp3]	彼は建築家というより<b>むしろ</b>芸術家ね。	与其说他是建筑师，不如说他是个艺术家。	彼[かれ]は 建[けん] 築[ちく] 家[か]というより<b>むしろ</b> 芸[げい] 術[じゅつ] 家[か]ね。	[sound:2b62eb4e7a7654e5d9ddd11d099064bd.mp3]		"<span style=""display:inline-block;position:relative;padding-right:0.1em;margin-right:0.1em;""><span style=""display:inline;"">ム</span><span style=""border-color:currentColor;display:block;user-select:none;pointer-events:none;position:absolute;top:0.1em;left:0;right:0;height:0;border-top-width:0.1em;border-top-style:solid;right:-0.1em;height:0.4em;border-right-width:0.1em;border-right-style:solid;""></span></span>シロ"		686	"<img alt=""迷うの検索結果 | かわいいフリー素材集 いらすとや"" src=""wakaremichi_woman.webp"">"		
u1F6%=,.-B	首	くび	脖子；颈部	首[くび]	[sound:91ddd4236770d8bfadcfe06d338b755c-13570c2121d710095578bacc12cc0cd3a6cf5027.mp3]	きりんの<b>首</b>は長い。	长颈鹿的脖子很长。	きりんの<b>首[くび]</b>は 長[なが]い。	[sound:9efc0e033a36696da99c0dc490ce7951-7cc78979bf41ff3ccb20e93f23957eb92b2d0796.mp3]		"ク<span style=""display:inline-block;position:relative;""><span style=""display:inline;"">ビ</span><span style=""border-color:currentColor;display:block;user-select:none;pointer-events:none;position:absolute;top:0.1em;left:0;right:0;height:0;border-top-width:0.1em;border-top-style:solid;""></span></span>"		687	"<img alt=""キリンのイラスト"" src=""animal_kirin.webp"">"		
DKl+3;k|mt	感情	かんじょう	感情，情感。	感[かん] 情[じょう]	[sound:62b6967d2ff795d2a667c3ae67bcb729.mp3]	<b>感情</b>とは複雑なものです。	感情是很复杂的东西。	<b>感[かん] 情[じょう]</b>とは 複[ふく] 雑[ざつ]なものです。	[sound:12a7e593f78c422fc7facf1f794c1cdd.mp3]		"カ<span style=""display:inline-block;position:relative;""><span style=""display:inline;"">ンジョー</span><span style=""border-color:currentColor;display:block;user-select:none;pointer-events:none;position:absolute;top:0.1em;left:0;right:0;height:0;border-top-width:0.1em;border-top-style:solid;""></span></span>"		688	"<img src=""joucho_fuantei_man.webp"">"		
flsYf~#dP[	周り	まわり	周围，周边	周[まわ]り	[sound:周り_マワリ━_0_NHK-2016.mp3]	家の<b>周り</b>に桜の木があります。	房子周围有樱花树。	家[いえ]の<b>周[まわ]り</b>に 桜[さくら]の 木[き]があります。	[sound:JLPT_Tango_N4_0070.mp3]		"マ<span style=""display:inline-block;position:relative;""><span style=""display:inline;"">ワリ</span><span style=""border-color:currentColor;display:block;user-select:none;pointer-events:none;position:absolute;top:0.1em;left:0;right:0;height:0;border-top-width:0.1em;border-top-style:solid;""></span></span>"		689	"<img src=""pose_sagasu_kyorokyoro_man.webp"">"		
M@:T&K8q*p	方法	ほうほう	方法；方式。	方[ほう] 法[ほう]	[sound:方法_ホーホー━_0_NHK-2016.mp3]	日本語が上手になる<b>方法</b>を教えてください。	请告诉我如何提高日语水平的方法。	日本[にほん] 語[ご]が 上[じょう] 手[ず]になる<b>方[ほう] 法[ほう]</b>を 教[おし]えてください。	[sound:JLPT_Tango_N4_0261.mp3]		"ホ<span style=""display:inline-block;position:relative;""><span style=""display:inline;"">ーホー</span><span style=""border-color:currentColor;display:block;user-select:none;pointer-events:none;position:absolute;top:0.1em;left:0;right:0;height:0;border-top-width:0.1em;border-top-style:solid;""></span></span>"		690	"<img src=""Group 5.webp"">"		
sj9M.-/%h;	もう一度	もういちど	再一次；再说一遍。	もう 一[いち] 度[ど]	[sound:mouichido.mp3]	<b>もう一度</b>言います。	我再说一遍。	<b>もう 一[いち] 度[ど]</b> 言[い]います。	[sound:JLPT_Tango_N5_0160.mp3]		"モ<span style=""display:inline-block;position:relative;""><span style=""display:inline;"">ウイチド</span><span style=""border-color:currentColor;display:block;user-select:none;pointer-events:none;position:absolute;top:0.1em;left:0;right:0;height:0;border-top-width:0.1em;border-top-style:solid;""></span></span>"		691	"<img alt=""指の数え方のイラスト「1」"" src=""finger_count01.webp"">"		
HH6P+xD:O3	遅い	おそい	慢，迟，晚。	遅[おそ]い	[sound:bc1d21dbd1571b339f4b0a54924c5d28-fd1c49a877653459a7ca1460b6345f1e77057aca.mp3]	前の車はとても<b>遅い</b>。	前面的车很慢。	前[まえ]の 車[くるま]はとても<b>遅[おそ]い</b>。	[sound:fa4cbf2211775cc48fd41f0b3e220149-95ad0de186227b24fe1579015ceb2fa021cad143.mp3]		"オ<span style=""display:inline-block;position:relative;""><span style=""display:inline;"">ソイ</span><span style=""border-color:currentColor;display:block;user-select:none;pointer-events:none;position:absolute;top:0.1em;left:0;right:0;height:0;border-top-width:0.1em;border-top-style:solid;""></span></span>"		694	"<img src=""computer_net_osoi.webp"">"		
kh@4QxKPEL	会話	かいわ	会话；交谈	会[かい] 話[わ]	[sound:7d7ae7a02515f2f2d5757589c1bd9811-453a1c74a9ccaba7ab292de24d7e094f84b0509a.mp3]	親子の<b>会話</b>は大切です。	父母与子女之间的交流很重要。	親[おや] 子[こ]の<b>会[かい] 話[わ]</b>は 大[たい] 切[せつ]です。	[sound:80e32957826d9b12b1ac20237f9a45a4-c6fba01f62b5255532cf0a2aaecaed92620c95bb.mp3]		"カ<span style=""display:inline-block;position:relative;""><span style=""display:inline;"">イワ</span><span style=""border-color:currentColor;display:block;user-select:none;pointer-events:none;position:absolute;top:0.1em;left:0;right:0;height:0;border-top-width:0.1em;border-top-style:solid;""></span></span>"		695	"<img src=""talk_man_woman_casual.webp"">"		
f2y#}f>,/S	合う	あう	合适，适合；与某物相匹配或贴合。	合[あ]う	[sound:88c949a58b04d268048a5110b57cf09a-d79d4407ad2d68ef71c612a5e8e3f3cc03d5879d.mp3]	この靴は私の足に<b>合っている</b>。	这双鞋很合我的脚。	この 靴[くつ]は 私[わたし]の 足[あし]に<b>合[あ]っている</b>。	[sound:cad84916bf497c8e06a7188f0596dc6c-d79e9a208ba677d7bdf1c54d35fc9145d29f66f6.mp3]		"<span style=""display:inline-block;position:relative;padding-right:0.1em;margin-right:0.1em;""><span style=""display:inline;"">ア</span><span style=""border-color:currentColor;display:block;user-select:none;pointer-events:none;position:absolute;top:0.1em;left:0;right:0;height:0;border-top-width:0.1em;border-top-style:solid;right:-0.1em;height:0.4em;border-right-width:0.1em;border-right-style:solid;""></span></span>ウ"		696	"<img alt=""ガラスの靴のイラスト | かわいいフリー素材集 いらすとや"" src=""glass_shoes.webp"">"	动词	进行时（连用形+て+いる）
h#(l2nUR0b	やって来る	やってくる	过来；到来；来到（指某人或某事从远处来到当前地点）	やって 来[く]る	[sound:fd9d97c885ceb6f5754799334c28b461.mp3]	フランスからサーカスが<b>やって来ます</b>。	有一个马戏团将从法国过来。	フランスからサーカスが<b>やって 来[き]ます</b>。	[sound:39a4c9da60b47dff2b59c14f252030d0.mp3]		"ヤ<span style=""display:inline-block;position:relative;padding-right:0.1em;margin-right:0.1em;""><span style=""display:inline;"">ッテク</span><span style=""border-color:currentColor;display:block;user-select:none;pointer-events:none;position:absolute;top:0.1em;left:0;right:0;height:0;border-top-width:0.1em;border-top-style:solid;right:-0.1em;height:0.4em;border-right-width:0.1em;border-right-style:solid;""></span></span>ル"		697	"<img src=""christmas_summer_santa.webp"">"	动词	敬语（连用形+ます）
fkg}}w#+l<	森	もり	森林，指树木密集的地区。	森[もり]	[sound:8455e0a0cf5b18e2c384df606bee6f9e-cb7610d3355a3745df858fe29f07a50a511b0c7d.mp3]	私は<b>森</b>を歩くのが好きです。	我喜欢在森林里散步。	私[わたし]は<b>森[もり]</b>を 歩[ある]くのが 好[す]きです。	[sound:071eb0a3ab9d7b00a793addea9a9a21b-12d9009db77191cd318108da9c2b9946c631ef0e.mp3]		"モ<span style=""display:inline-block;position:relative;""><span style=""display:inline;"">リ</span><span style=""border-color:currentColor;display:block;user-select:none;pointer-events:none;position:absolute;top:0.1em;left:0;right:0;height:0;border-top-width:0.1em;border-top-style:solid;""></span></span>"		698	"<img src=""mori.webp"">"		
H`I7/NKcL=	動かす	うごかす	移动；搬动。指使某物或某人从一个地方转移到另一个地方。	動[うご]かす	[sound:動かす_ウコ゚カ＼ス_3_NHK-2016.mp3]	みんなで大きいテーブルを<b>動かします</b>。	大家一起把大桌子搬动起来。	みんなで 大[おお]きいテーブルを<b>動[うご]かします</b>。	[sound:JLPT_Tango_N4_0094.mp3]		"ウ<span style=""display:inline-block;position:relative;padding-right:0.1em;margin-right:0.1em;""><span style=""display:inline;"">コ<span style=""color: red;"">°</span>カ</span><span style=""border-color:currentColor;display:block;user-select:none;pointer-events:none;position:absolute;top:0.1em;left:0;right:0;height:0;border-top-width:0.1em;border-top-style:solid;right:-0.1em;height:0.4em;border-right-width:0.1em;border-right-style:solid;""></span></span>ス"		699	"<img src=""school_souji_tsukue_hakobu_boy.webp"">"	动词	敬语（连用形+ます）
u{U.#&A<4Q	能力	のうりょく	能力；才能。指完成某件事或任务的力量或才干。	能[のう] 力[りょく]	[sound:34fcfb072f55e4a64241585d4c23a38f-00330322177f4762686843530c1f332d59fb3d4a.mp3]	彼は<b>能力</b>のある社員です。	他是一个很有能力的员工。	彼[かれ]は<b>能[のう] 力[りょく]</b>のある 社[しゃ] 員[いん]です。	[sound:7ae3e005f566161503d2dc96646318b7-9a4330c3adf76f56f798a6d4867f297adeacb5f8.mp3]		"<span style=""display:inline-block;position:relative;padding-right:0.1em;margin-right:0.1em;""><span style=""display:inline;"">ノ</span><span style=""border-color:currentColor;display:block;user-select:none;pointer-events:none;position:absolute;top:0.1em;left:0;right:0;height:0;border-top-width:0.1em;border-top-style:solid;right:-0.1em;height:0.4em;border-right-width:0.1em;border-right-style:solid;""></span></span>ーリョク"		700	"<img alt=""実演販売のイラスト | かわいいフリー素材集 いらすとや"" src=""cooking_jitsuen_hanbai.webp"">"		
v;Bp!p9Gi#	震える	ふるえる	颤抖；发抖	震[ふる]える	[sound:734a7f274f3d33244baaa332b5755b9c-b5055672f2da7ab22285e8191dd66bfeb667b023.mp3]	彼は寒くて<b>震えていました</b>。	他因为寒冷而发抖。	彼[かれ]は 寒[さむ]くて<b>震[ふる]えていました</b>。	[sound:7b55f7cefbb04d1e46243b44f845f2c5-3ff4936834f6ee523ce4de32582cf4ca793740be.mp3]		"フ<span style=""display:inline-block;position:relative;""><span style=""display:inline;"">ルエル</span><span style=""border-color:currentColor;display:block;user-select:none;pointer-events:none;position:absolute;top:0.1em;left:0;right:0;height:0;border-top-width:0.1em;border-top-style:solid;""></span></span>"		701	"<img src=""sick_furue.webp"">"	动词	敬语过去进行时（连用形+て+いる+ました）
N>oxR^?_CT	期待	きたい	期待，期望；对未来或某人有所盼望。	期[き] 待[たい]	[sound:39a3d9403c74e147abe2ec39d8cd6d90-9b428f365e419e8bf2d2626f333533cd45a0d19e.mp3]	みんな私たちに<b>期待</b>しています。	大家都对我们充满期待。	みんな 私[わたし]たちに<b>期[き] 待[たい]</b>しています。	[sound:174ff108651245384235ee826059db3e-ddfabb75197c8990783badced0c6984bb39b6fd7.mp3]		"<span style=""color: royalblue;"">キ</span><span style=""display:inline-block;position:relative;""><span style=""display:inline;"">タイ</span><span style=""border-color:currentColor;display:block;user-select:none;pointer-events:none;position:absolute;top:0.1em;left:0;right:0;height:0;border-top-width:0.1em;border-top-style:solid;""></span></span>"		702	"<img src=""valentine_dokidoki.webp"">"		
zDAa@XWzh!	無事	ぶじ	平安，顺利，安然无恙	無[ぶ] 事[じ]	[sound:c6e6e8f7d44874d19308709c9930dbe5.mp3]	<b>無事</b>、家に着きました。	我平安到家了。	<b>無[ぶ] 事[じ]</b>、 家[いえ]に 着[つ]きました。	[sound:0ef70974233227314c57e3ce03bf4b9f.mp3]		"ブ<span style=""display:inline-block;position:relative;""><span style=""display:inline;"">ジ</span><span style=""border-color:currentColor;display:block;user-select:none;pointer-events:none;position:absolute;top:0.1em;left:0;right:0;height:0;border-top-width:0.1em;border-top-style:solid;""></span></span>"		703	"<img alt=""安心しているお爺さんのイラスト | かわいいフリー素材集 いらすとや"" src=""pose_anshin_ojiisan.webp"">"		
M9EB7xd):z	起こす	おこす	引起，造成	起[お]こす	[sound:314a9559811704c12b5f26b08e69dd21.mp3]	彼は暴力事件を<b>起こした</b>んだよ。	他引发了一起暴力事件。	彼[かれ]は 暴[ぼう] 力[りょく] 事[じ] 件[けん]を<b>起[お]こした</b>んだよ。	[sound:6e633bda82302e271429bf91cefaa1fc.mp3]		"オ<span style=""display:inline-block;position:relative;padding-right:0.1em;margin-right:0.1em;""><span style=""display:inline;"">コ</span><span style=""border-color:currentColor;display:block;user-select:none;pointer-events:none;position:absolute;top:0.1em;left:0;right:0;height:0;border-top-width:0.1em;border-top-style:solid;right:-0.1em;height:0.4em;border-right-width:0.1em;border-right-style:solid;""></span></span>ス"		704	"<img alt=""電磁パルス攻撃のイラスト | かわいいフリー素材集 いらすとや"" src=""war_denji_pulse_kougeki.webp"">"	动词	过去时（连用形+た）
utC.Z?p;Mq	起こす	おこす	叫醒，唤醒	起[お]こす	[sound:416606e4a5d3d723297ba4d374049207-0f83323127d658aef275b80e53f7849bab6e2688.mp3]	明日、6時に<b>起こして</b>ください。	请明天早上六点叫醒我。	明日[あす]、 6[ろく] 時[じ]に<b>起[お]こして</b>ください。	[sound:9ac70c7c04bf1d573a200c7491e8c094-0c14521a0a12968d8cc26a31dbb0da902e23333a.mp3]		"オ<span style=""display:inline-block;position:relative;padding-right:0.1em;margin-right:0.1em;""><span style=""display:inline;"">コ</span><span style=""border-color:currentColor;display:block;user-select:none;pointer-events:none;position:absolute;top:0.1em;left:0;right:0;height:0;border-top-width:0.1em;border-top-style:solid;right:-0.1em;height:0.4em;border-right-width:0.1em;border-right-style:solid;""></span></span>ス"		704	"<img alt=""起きた女の子のイラスト"" src=""bed_girl_wake.webp"">"	动词	连接（连用形+て）
H/3}Gx9$1g	耳	みみ	耳朵，听力	耳[みみ]	[sound:4fde8a4bd016c0222015b68ae8b17cde-91c47f7c9c72e9d4907486ef5345c1589f91a455.mp3]	彼女は<b>耳</b>がよく聞こえません。	她的听力不太好。	彼[かの] 女[じょ]は<b>耳[みみ]</b>がよく 聞[き]こえません。	[sound:15ac83719b25f9e58af4cb6f131a02af-9b0d6c7e858d7019604f9875e28017a256cc09e2.mp3]		"ミ<span style=""display:inline-block;position:relative;padding-right:0.1em;margin-right:0.1em;""><span style=""display:inline;"">ミ</span><span style=""border-color:currentColor;display:block;user-select:none;pointer-events:none;position:absolute;top:0.1em;left:0;right:0;height:0;border-top-width:0.1em;border-top-style:solid;right:-0.1em;height:0.4em;border-right-width:0.1em;border-right-style:solid;""></span></span>"		705	"<img src=""body_mimi.png"">"		
dcitHmGBO]	生まれる	うまれる	出生，诞生	生[う]まれる	[sound:生まれる_ウマレル━_0_NHK-2016.mp3]	友達に子供が<b>生まれました</b>。	我的朋友生了个孩子。	友[とも] 達[だち]に 子[こ] 供[ども]が<b>生[う]まれました</b>。	[sound:JLPT_Tango_N5_0726.mp3]		"ウ<span style=""display:inline-block;position:relative;""><span style=""display:inline;"">マレル</span><span style=""border-color:currentColor;display:block;user-select:none;pointer-events:none;position:absolute;top:0.1em;left:0;right:0;height:0;border-top-width:0.1em;border-top-style:solid;""></span></span>"		707	"<img src=""medical_syussan.webp"">"	动词	敬语过去时（连用形+ました）
mz&1YhVV{N	移動	いどう	移动，转移	移[い] 動[どう]	[sound:63b180c29f925382b8ead69c7d9f9682.mp3]	私たちはレンタカーで<b>移動</b>しました。	我们是用租来的汽车四处移动的。	私[わたし]たちはレンタカーで<b>移[い] 動[どう]</b>しました。	[sound:24bd690c336e8cdb0532134263469e5f.mp3]		"イ<span style=""display:inline-block;position:relative;""><span style=""display:inline;"">ドー</span><span style=""border-color:currentColor;display:block;user-select:none;pointer-events:none;position:absolute;top:0.1em;left:0;right:0;height:0;border-top-width:0.1em;border-top-style:solid;""></span></span>"		707	"<img alt=""ドライブのイラスト「青い車」"" src=""driving_blue.webp"">"		
u+ik]cZuSH	邪魔	じゃま	障碍、妨碍	邪[じゃ] 魔[ま]	[sound:邪魔_ジャマ━_0_NHK-2016.mp3]	この大きい荷物はとても<b>邪魔</b>です。	这个大件行李很碍事。	この 大[おお]きい 荷[に] 物[もつ]はとても<b>邪[じゃ] 魔[ま]</b>です。	[sound:JLPT_Tango_N4_0570-02.mp3]		"ジャ<span style=""display:inline-block;position:relative;""><span style=""display:inline;"">マ</span><span style=""border-color:currentColor;display:block;user-select:none;pointer-events:none;position:absolute;top:0.1em;left:0;right:0;height:0;border-top-width:0.1em;border-top-style:solid;""></span></span>"		708	"<img src=""shigoto_zaitaku_cat_woman.webp"">"		
j5/7BD>mlY	遊ぶ	あそぶ	玩耍	遊[あそ]ぶ	[sound:90b8a9e7b0ce7d3702f9185ff6e83c5e-e3517d916b514b04a1720dc216ab96e6a3509943.mp3]	子供たちが公園で<b>遊んでいる</b>。	孩子们正在公园里玩耍。	子[こ] 供[ども]たちが 公[こう] 園[えん]で<b>遊[あそ]んでいる</b>。	[sound:562933352718ae3fb727d64b411a4227-0dd2ed2f57fde5dccdd2dcdd8ba26a6ee7e8f2a7.mp3]		"ア<span style=""display:inline-block;position:relative;""><span style=""display:inline;"">ソブ</span><span style=""border-color:currentColor;display:block;user-select:none;pointer-events:none;position:absolute;top:0.1em;left:0;right:0;height:0;border-top-width:0.1em;border-top-style:solid;""></span></span>"		709	"<img src=""athletic_kids.webp"">"	动词	进行时（连用形+で+いる）
yI_L%Eaot}	要る	いる	需要，必须（表示某物或某事为完成某目的所必需）	要[い]る	[sound:4e549562f4a6e01706c3423213bfda0a-641f17f530c352d8e63f25f917e941066be356af.mp3]	予約は<b>要りません</b>。	无需预约。	予[よ] 約[やく]は<b>要[い]りません</b>。	[sound:2d807a39b7032e5098f33444122455d8-83c3f95f3cd8a89e0e541adc9573a004afaf245a.mp3]		"イ<span style=""display:inline-block;position:relative;""><span style=""display:inline;"">ル</span><span style=""border-color:currentColor;display:block;user-select:none;pointer-events:none;position:absolute;top:0.1em;left:0;right:0;height:0;border-top-width:0.1em;border-top-style:solid;""></span></span>"		711	"<img src=""ninshin_goods.webp"">"	动词	敬语否定（连用形+ません）
O/><O)D/#@	無くなる	なくなる	消失、用光、失去	無[な]くなる	[sound:cd60fe882e4339b1f0bb269e14773912-416cf0fb656faa83e9270db0d17910a5f26b2408.mp3]	もうお金が<b>無くなりました</b>。	我的钱已经用完了。	もうお 金[かね]が<b>無[な]くなりました</b>。	[sound:a58f92bb3f8de58954663ec565bb1829-f729acf4952504ff42f05bea1dddbd83adfb0180.mp3]		"ナ<span style=""display:inline-block;position:relative;""><span style=""display:inline;"">クナル</span><span style=""border-color:currentColor;display:block;user-select:none;pointer-events:none;position:absolute;top:0.1em;left:0;right:0;height:0;border-top-width:0.1em;border-top-style:solid;""></span></span>"		713	"<img src=""money_fly_yen.webp"">"	动词	敬语过去时（连用形+ました）
dlBH<@BpD,	唇	くちびる	嘴唇	唇[くちびる]	[sound:唇_クチビル━_0_NHK-2016.mp3]	彼女の<b>唇</b>はとても可愛いです。	她的嘴唇非常可爱。	彼[かの] 女[じょ]の<b>唇[くちびる]</b>はとても 可愛[かわい]いです。	[sound:JLPT_Tango_N4_0662.mp3]		"<span style=""color: royalblue;"">ク</span><span style=""display:inline-block;position:relative;""><span style=""display:inline;"">チビル</span><span style=""border-color:currentColor;display:block;user-select:none;pointer-events:none;position:absolute;top:0.1em;left:0;right:0;height:0;border-top-width:0.1em;border-top-style:solid;""></span></span>"		715	"<img src=""body_kuchibiru.png"">"		
r+ioaO1R/A	着る	きる	穿，穿着（衣服）	着[き]る	[sound:7125ad78c4433ff7e6eec64248ca94b4-33579c3d2b49dcabf653aa31b9d143962483ad1c.mp3]	今日はスーツを<b>着ています</b>。	我今天穿着西装。	今日[きょう]はスーツを<b>着[き]ています</b>。	[sound:797f2fd4a827679a404e0c89b6ae4ce3-1471dd2623253d99b8ee841a4542086fdee6f59d.mp3]		"キ<span style=""display:inline-block;position:relative;""><span style=""display:inline;"">ル</span><span style=""border-color:currentColor;display:block;user-select:none;pointer-events:none;position:absolute;top:0.1em;left:0;right:0;height:0;border-top-width:0.1em;border-top-style:solid;""></span></span>"		716	"<img src=""wearing-clothes.png"">"	动词	敬语进行时（连用形+て+いる+ます）
oQ.%&ND`Re	色々	いろいろ	各种，各种各样的；以各种方式	色[いろ] 々[いろ]	[sound:0670d8cee0eb2429974f28a53bf2064f-13e5018e2e65771c221601ba9b9f69527c65f1c9.mp3]	彼は<b>色々</b>なことを知っている。	他知道很多事情。	彼[かれ]は<b>色[いろ] 々[いろ]</b>なことを 知[し]っている。	[sound:c498536d65a6baebf87baa7515489a6f-6b4eaefc38df7e71dfe4a2f388ec9bdf9fcb3a56.mp3]		"イ<span style=""display:inline-block;position:relative;""><span style=""display:inline;"">ロイロ</span><span style=""border-color:currentColor;display:block;user-select:none;pointer-events:none;position:absolute;top:0.1em;left:0;right:0;height:0;border-top-width:0.1em;border-top-style:solid;""></span></span>"		717	"<img src=""iroenpitsu.png"">"		
M@cyFzJv/6	どうぞ	どうぞ	请；请吧；请您（用于礼貌地邀请或让对方行动）	どうぞ	[sound:b7118dfcdf100095a0f68f1ffac3adfc-83c8059ebee6e7cf70d6b38c277dba3c8c0f65ca.mp3]	こちらへ<b>どうぞ</b>。	请这边走。	こちらへ<b>どうぞ</b>。	[sound:7f053170990347a1b03b0e9862d58157-0601c836de72fcc554d1a124005b5cf101122661.mp3]		"<span style=""display:inline-block;position:relative;padding-right:0.1em;margin-right:0.1em;""><span style=""display:inline;"">ド</span><span style=""border-color:currentColor;display:block;user-select:none;pointer-events:none;position:absolute;top:0.1em;left:0;right:0;height:0;border-top-width:0.1em;border-top-style:solid;right:-0.1em;height:0.4em;border-right-width:0.1em;border-right-style:solid;""></span></span>ーゾ"		718	"<img src=""douzo_man_left.webp"">"		
LlXRB5^wR>	立ち上がる	たちあがる	站起来	立[た]ち 上[あ]がる	[sound:60bec1771d04d58f31f3d554100945f0.mp3]	彼は急に<b>立ち上がった</b>の。	他突然站了起来。	彼[かれ]は 急[きゅう]に<b>立[た]ち 上[あ]がった</b>の。	[sound:02ea7d22537e00aa44d89000c93fad9e.mp3]		"タ<span style=""display:inline-block;position:relative;padding-right:0.1em;margin-right:0.1em;""><span style=""display:inline;"">チアが</span><span style=""border-color:currentColor;display:block;user-select:none;pointer-events:none;position:absolute;top:0.1em;left:0;right:0;height:0;border-top-width:0.1em;border-top-style:solid;right:-0.1em;height:0.4em;border-right-width:0.1em;border-right-style:solid;""></span></span>ル"	传统上这个词的发音为立ち上がる￣，有时仍能听到这种发音，但并不常见。	719	"<img src=""tachiagaru_woman.webp"">"	动词	过去时（连用形+た）
L]J$)0-`cv	思い	おもい	想法；心思	思[おも]い	[sound:3a10d1131e6d2be7a7e9d6148567aad5.mp3]	必死の<b>思い</b>で彼に頼んだよ。	我拼尽全力向他请求了。	必[ひっ] 死[し]の<b>思[おも]い</b>で 彼[かれ]に 頼[たの]んだよ。	[sound:ad400b5a38a7c02479326c241cbf610c.mp3]		"オ<span style=""display:inline-block;position:relative;padding-right:0.1em;margin-right:0.1em;""><span style=""display:inline;"">モ</span><span style=""border-color:currentColor;display:block;user-select:none;pointer-events:none;position:absolute;top:0.1em;left:0;right:0;height:0;border-top-width:0.1em;border-top-style:solid;right:-0.1em;height:0.4em;border-right-width:0.1em;border-right-style:solid;""></span></span>イ"		720	"<img alt=""片思いのイラスト（男性）"" src=""kataomoi_man.webp"">"		
h&xl;]y*Bp	以前	いぜん	以前，指过去、从前。	以[い] 前[ぜん]	[sound:e75122fcd8ab00d335b66f144473725c.mp3]	<b>以前</b>彼はこの町に住んでいたんだ。	他以前住在这个镇上。	<b>以[い] 前[ぜん]</b> 彼[かれ]はこの 町[まち]に 住[す]んでいたんだ。	[sound:0ae0c15293ff78da8bb349c0882a8710.mp3]		"<span style=""display:inline-block;position:relative;padding-right:0.1em;margin-right:0.1em;""><span style=""display:inline;"">イ</span><span style=""border-color:currentColor;display:block;user-select:none;pointer-events:none;position:absolute;top:0.1em;left:0;right:0;height:0;border-top-width:0.1em;border-top-style:solid;right:-0.1em;height:0.4em;border-right-width:0.1em;border-right-style:solid;""></span></span>ゼン*"	词语以前与数词连用时的复合率为100%，且在名词时一般遵循与以上相同的高低重音规则（在后跟名词时可能复合，也可能不复合）。	721	"<img alt=""故郷を懐かしむお年寄りのイラスト"" src=""roujin_kokyou.webp"">"		
xD)MOk).oz	もう少し	もうすこし	再稍微一些，再多一点	もう 少[すこ]し	[sound:もう少し_モースコ＼シ_4_NHK-2016.mp3]	<b>もう少し</b>ゆっくり話してください。	请再慢一点说话	<b>もう 少[すこ]し</b>ゆっくり 話[はな]してください。	[sound:JLPT_Tango_N5_0164.mp3]		"モ<span style=""display:inline-block;position:relative;padding-right:0.1em;margin-right:0.1em;""><span style=""display:inline;"">ー<span style=""color: royalblue;"">ス</span>コ</span><span style=""border-color:currentColor;display:block;user-select:none;pointer-events:none;position:absolute;top:0.1em;left:0;right:0;height:0;border-top-width:0.1em;border-top-style:solid;right:-0.1em;height:0.4em;border-right-width:0.1em;border-right-style:solid;""></span></span>シ"		722	"<img alt=""ひとつまみのイラスト（料理） | かわいいフリー素材集 いらすとや"" src=""cooking_hitotsumami-2621726403077da6d94764fd5a6131291097c5f3.webp"">"		
